"","Rok","Imię","Liczba","Płeć"
"18118",2016,"LUKE",8,"M"
"18119",2016,"LESŁAW",8,"M"
"18120",2016,"WIESŁAW",8,"M"
"18121",2016,"LUBOMIR",8,"M"
"18122",2016,"PEDRO",8,"M"
"18123",2016,"KONSTANTYN",7,"M"
"18124",2016,"DAVIDE",7,"M"
"18125",2016,"MATT",7,"M"
"18126",2016,"TOMAS",7,"M"
"18127",2016,"PETER",7,"M"
"18128",2016,"OKTAWIUSZ",7,"M"
"18129",2016,"MAXWELL",7,"M"
"18130",2016,"FRANCISCO",7,"M"
"18131",2016,"MUHAMMAD",7,"M"
"18132",2016,"JEREMY",7,"M"
"18133",2016,"MILOSZ",7,"M"
"18134",2016,"GROMOSŁAW",7,"M"
"18135",2016,"RAGNAR",7,"M"
"18136",2016,"MATVII",7,"M"
"18137",2016,"MYKHAILO",7,"M"
"18138",2016,"PHILIPPE",7,"M"
"18139",2016,"DENIZ",7,"M"
"18140",2016,"TIAGO",7,"M"
"18141",2016,"NOLAN",7,"M"
"18142",2016,"ALESSIO",7,"M"
"18143",2016,"DIONIZY",7,"M"
"18144",2016,"GUSTAV",7,"M"
"18145",2016,"MAKSIM",7,"M"
"18146",2016,"ANDREAS",7,"M"
"18147",2016,"THÉO",7,"M"
"18148",2016,"LIONEL",7,"M"
"18149",2016,"XAWIER",7,"M"
"18150",2016,"BALTAZAR",7,"M"
"18151",2016,"TIM",7,"M"
"18152",2016,"NICODEM",7,"M"
"18153",2016,"THEODOR",7,"M"
"18154",2016,"SAMIR",7,"M"
"18155",2016,"FIODOR",7,"M"
"18156",2016,"BOGUSZ",6,"M"
"18157",2016,"GASPAR",6,"M"
"18158",2016,"TOMEK",6,"M"
"18159",2016,"OLLY",6,"M"
"18160",2016,"ILLIA",6,"M"
"18161",2016,"DAVYD",6,"M"
"18162",2016,"GERALD",6,"M"
"18163",2016,"AIDEN",6,"M"
"18164",2016,"RICHARD",6,"M"
"18165",2016,"SERAFIN",6,"M"
"18166",2016,"YEHOR",6,"M"
"18167",2016,"PHILLIP",6,"M"
"18168",2016,"ZDZISŁAW",6,"M"
"18169",2016,"MARC",6,"M"
"18170",2016,"BOHDAN",6,"M"
"18171",2016,"ARSEN",6,"M"
"18172",2016,"ORLANDO",6,"M"
"18173",2016,"ELIAN",6,"M"
"18174",2016,"RAJAN",6,"M"
"18175",2016,"MARSEL",6,"M"
"18176",2016,"AHMED",6,"M"
"18177",2016,"MIKHAIL",6,"M"
"18178",2016,"AMBROŻY",6,"M"
"18179",2016,"AYAN",6,"M"
"18180",2016,"MOHAMED",6,"M"
"18181",2016,"MARIO",6,"M"
"18182",2016,"THIAGO",6,"M"
"18183",2016,"MATHIAS",5,"M"
"18184",2016,"ZACHARIASZ",5,"M"
"18185",2016,"ALBERTO",5,"M"
"18186",2016,"ADEM",5,"M"
"18187",2016,"JOSEF",5,"M"
"18188",2016,"NIKOLAI",5,"M"
"18189",2016,"ALEKSANDR",5,"M"
"18190",2016,"YAN",5,"M"
"18191",2016,"IZAAK",5,"M"
"18192",2016,"ISAAC",5,"M"
"18193",2016,"SOFIANE",5,"M"
"18194",2016,"VLADYSLAV",5,"M"
"18195",2016,"MASON",5,"M"
"18196",2016,"CASPIAN",5,"M"
"18197",2016,"FINN",5,"M"
"18198",2016,"STEVEN",5,"M"
"18199",2016,"YUSUF",5,"M"
"18200",2016,"AURELIUSZ",5,"M"
"18201",2016,"EZRA",5,"M"
"18202",2016,"MATTIA",5,"M"
"18203",2016,"PAWEL",5,"M"
"18204",2016,"THEODORE",5,"M"
"18205",2016,"ALEXANDROS",5,"M"
"18206",2016,"EUGENIUSZ",5,"M"
"18207",2016,"MICHELE",5,"M"
"18208",2016,"MAXYM",5,"M"
"18209",2016,"LEV",5,"M"
"18210",2016,"GIOVANNI",5,"M"
"18211",2016,"JORDAN",5,"M"
"18212",2016,"MICHEL",5,"M"
"18213",2016,"ELI",5,"M"
"18214",2016,"ADRIEN",5,"M"
"18215",2016,"IZAJASZ",5,"M"
"18216",2016,"NIKOS",5,"M"
"18217",2016,"HUGON",5,"M"
"18218",2016,"DANTE",5,"M"
"18219",2016,"HERBERT",5,"M"
"18220",2016,"ELLIOTT",5,"M"
"18221",2016,"HARRY",5,"M"
"18222",2016,"FEDERICO",5,"M"
"18223",2016,"MAXIME",5,"M"
"18224",2016,"LEONIDAS",5,"M"
"18225",2016,"WALTER",5,"M"
"18226",2016,"JASPER",5,"M"
"18227",2016,"TYMOFII",5,"M"
"18228",2016,"NESTOR",5,"M"
"18229",2016,"DAMIR",5,"M"
"18230",2016,"EVAN",5,"M"
"18231",2016,"ITAN",4,"M"
"18232",2016,"YOUSSEF",4,"M"
"18233",2016,"MARCJAN",4,"M"
"18234",2016,"DASTAN",4,"M"
"18235",2016,"GREGORY",4,"M"
"18236",2016,"ALBIN",4,"M"
"18237",2016,"RODRIGO",4,"M"
"18238",2016,"ARMANDO",4,"M"
"18239",2016,"VALENTINO",4,"M"
"18240",2016,"ARNOLD",4,"M"
"18241",2016,"SVIATOSLAV",4,"M"
"18242",2016,"HLEB",4,"M"
"18243",2016,"ANDRII",4,"M"
"18244",2016,"ROGER",4,"M"
"18245",2016,"OMRI",4,"M"
"18246",2016,"EMMANOUIL",4,"M"
"18247",2016,"ROMEO",4,"M"
"18248",2016,"KAYETAN",4,"M"
"18249",2016,"HARRISON",4,"M"
"18250",2016,"PAULO",4,"M"
"18251",2016,"FREDERICK",4,"M"
"18252",2016,"TOMMY",4,"M"
"18253",2016,"KEREM",4,"M"
"18254",2016,"BORIS",4,"M"
"18255",2016,"YASSIN",4,"M"
"18256",2016,"CORNEL",4,"M"
"18257",2016,"TIGRAN",4,"M"
"18258",2016,"RICCARDO",4,"M"
"18259",2016,"BJORN",4,"M"
"18260",2016,"ENES",4,"M"
"18261",2016,"YANIS",4,"M"
"18262",2016,"ANDREI",4,"M"
"18263",2016,"ANDREW",4,"M"
"18264",2016,"HERMAN",4,"M"
"18265",2016,"CONOR",4,"M"
"18266",2016,"DYMITR",4,"M"
"18267",2016,"STANISLAV",4,"M"
"18268",2016,"SELIM",4,"M"
"18269",2016,"AKSEL",4,"M"
"18270",2016,"GEORGE",4,"M"
"18271",2016,"ELIJAH",4,"M"
"18272",2016,"ISMAEL",4,"M"
"18273",2016,"SAMI",4,"M"
"18274",2016,"ALFRED",4,"M"
"18275",2016,"YAKUP",4,"M"
"18276",2016,"YAROSLAV",4,"M"
"18277",2016,"SEAN",4,"M"
"18278",2016,"ARI",4,"M"
"18279",2016,"NOÉ",4,"M"
"18280",2016,"MATIAS",4,"M"
"18281",2016,"RAPHAEL",4,"M"
"18282",2016,"ILIAS",4,"M"
"18283",2016,"JAMIE",4,"M"
"18284",2016,"DEMIAN",4,"M"
"18285",2016,"STEFANO",4,"M"
"18286",2016,"LUDWIG",4,"M"
"18287",2016,"ALVIN",4,"M"
"18288",2016,"ONUFRY",4,"M"
"18289",2016,"SYLVESTER",4,"M"
"18290",2016,"LUAN",3,"M"
"18291",2016,"YASIN",3,"M"
"18292",2016,"URI",3,"M"
"18293",2016,"KONSTANTIN",3,"M"
"18294",2016,"MAXIMILIEN",3,"M"
"18295",2016,"SALVATORE",3,"M"
"18296",2016,"HADI",3,"M"
"18297",2016,"MARKOS",3,"M"
"18298",2016,"LUKASZ",3,"M"
"18299",2016,"KOLIN",3,"M"
"18300",2016,"WOJMIR",3,"M"
"18301",2016,"JAKE",3,"M"
"18302",2016,"EINAR",3,"M"
"18303",2016,"KOSTEK",3,"M"
"18304",2016,"LEWIS",3,"M"
"18305",2016,"ANDREY",3,"M"
"18306",2016,"VALENTIN",3,"M"
"18307",2016,"JESSE",3,"M"
"18308",2016,"YOUSEF",3,"M"
"18309",2016,"OCTAVIAN",3,"M"
"18310",2016,"MIKAIL",3,"M"
"18311",2016,"DMITRII",3,"M"
"18312",2016,"ESTEBAN",3,"M"
"18313",2016,"STEPAN",3,"M"
"18314",2016,"LENNARD",3,"M"
"18315",2016,"RADOSZ",3,"M"
"18316",2016,"DRAGOMIR",3,"M"
"18317",2016,"KSAVIER",3,"M"
"18318",2016,"NIKOLAUS",3,"M"
"18319",2016,"MATAS",3,"M"
"18320",2016,"MODEST",3,"M"
"18321",2016,"SKYLER",3,"M"
"18322",2016,"DAREK",3,"M"
"18323",2016,"CASTIEL",3,"M"
"18324",2016,"MAIK",3,"M"
"18325",2016,"BRANDON",3,"M"
"18326",2016,"FILIPPO",3,"M"
"18327",2016,"YANN",3,"M"
"18328",2016,"UMAR",3,"M"
"18329",2016,"PABLO",3,"M"
"18330",2016,"JOZEF",3,"M"
"18331",2016,"CHRYSTIAN",3,"M"
"18332",2016,"SERAFIM",3,"M"
"18333",2016,"SAM",3,"M"
"18334",2016,"KRYSPIAN",3,"M"
"18335",2016,"REMI",3,"M"
"18336",2016,"LUCJUSZ",3,"M"
"18337",2016,"ETTORE",3,"M"
"18338",2016,"REUBEN",3,"M"
"18339",2016,"ARJEN",3,"M"
"18340",2016,"LUKIAN",3,"M"
"18341",2016,"FINLEY",3,"M"
"18342",2016,"NAZAR",3,"M"
"18343",2016,"RICARDO",3,"M"
"18344",2016,"GOR",3,"M"
"18345",2016,"GIACOMO",3,"M"
"18346",2016,"GUSTAVO",3,"M"
"18347",2016,"ELIOT",3,"M"
"18348",2016,"NOA",3,"M"
"18349",2016,"STANISLAS",3,"M"
"18350",2016,"MALIK",3,"M"
"18351",2016,"TAL",3,"M"
"18352",2016,"KURT",3,"M"
"18353",2016,"SIEMOWIT",3,"M"
"18354",2016,"SAMUELE",3,"M"
"18355",2016,"HAMZA",3,"M"
"18356",2016,"ORI",3,"M"
"18357",2016,"PASKAL",3,"M"
"18358",2016,"JULIANO",3,"M"
"18359",2016,"LÉONARD",3,"M"
"18360",2016,"DEXTER",3,"M"
"18361",2016,"MIGEL",3,"M"
"18362",2016,"KARL",3,"M"
"18363",2016,"MATTHIEU",3,"M"
"18364",2016,"HARIS",3,"M"
"18365",2016,"BRUCE",3,"M"
"18366",2016,"TONI",3,"M"
"18367",2016,"JEAN",3,"M"
"18368",2016,"ILAY",3,"M"
"18369",2016,"EDOARDO",3,"M"
"18370",2016,"BLAKE",3,"M"
"18371",2016,"SEVERYN",3,"M"
"18372",2016,"ANDREA",3,"M"
"18373",2016,"MARCELL",3,"M"
"18374",2016,"LARS",3,"M"
"18375",2016,"KRISTOF",3,"M"
"18376",2016,"OTTO",3,"M"
"18377",2016,"VITALI",3,"M"
"18378",2016,"MOHAMMAD",3,"M"
"18379",2016,"HENRIK",3,"M"
"18380",2016,"RAPHAËL",3,"M"
"18381",2016,"OLEH",3,"M"
"18382",2016,"GORDON",3,"M"
"18383",2016,"GAWEŁ",3,"M"
"18384",2016,"PAVLO",3,"M"
"18385",2016,"DONATAN",3,"M"
"18386",2016,"MIKAEL",3,"M"
"18387",2016,"GILBERT",3,"M"
"18388",2016,"PATRYCJUSZ",3,"M"
"18389",2016,"RAYEN",3,"M"
"18390",2016,"CARLOS",3,"M"
"18391",2016,"KLIMEK",3,"M"
"18392",2016,"JULIEN",3,"M"
"18393",2016,"DOMINICK",3,"M"
"18394",2016,"ŠIMON",3,"M"
"18395",2016,"YASSINE",3,"M"
"18396",2016,"IGNACIO",3,"M"
"18397",2016,"DASTIN",2,"M"
"18398",2016,"KAREEM",2,"M"
"18399",2016,"FILIPE",2,"M"
"18400",2016,"ELLIOT",2,"M"
"18401",2016,"LAZAR",2,"M"
"18402",2016,"JOSE",2,"M"
"18403",2016,"NIELS",2,"M"
"18404",2016,"TAYLOR",2,"M"
"18405",2016,"RADEK",2,"M"
"18406",2016,"GEORGIOS",2,"M"
"18407",2016,"ALEKOS",2,"M"
"18408",2016,"NEIL",2,"M"
"18409",2016,"DENISS",2,"M"
"18410",2016,"FILIPP",2,"M"
"18411",2016,"POLAT",2,"M"
"18412",2016,"HIPOLIT",2,"M"
"18413",2016,"DENIRO",2,"M"
"18414",2016,"MIREK",2,"M"
"18415",2016,"TIMOTHEUS",2,"M"
"18416",2016,"ANTONIN",2,"M"
"18417",2016,"MIRAN",2,"M"
"18418",2016,"RADOWIT",2,"M"
"18419",2016,"BENON",2,"M"
"18420",2016,"ASTON",2,"M"
"18421",2016,"AYAZ",2,"M"
"18422",2016,"AIDAN",2,"M"
"18423",2016,"HOANG",2,"M"
"18424",2016,"MATWIEJ",2,"M"
"18425",2016,"MIGUEL",2,"M"
"18426",2016,"DAN",2,"M"
"18427",2016,"STUART",2,"M"
"18428",2016,"JEREMIAH",2,"M"
"18429",2016,"RAYYAN",2,"M"
"18430",2016,"IYAN",2,"M"
"18431",2016,"DEV",2,"M"
"18432",2016,"MELCHIOR",2,"M"
"18433",2016,"NICKOLAS",2,"M"
"18434",2016,"DARIJ",2,"M"
"18435",2016,"TYMEK",2,"M"
"18436",2016,"AYRTON",2,"M"
"18437",2016,"RUDOLF",2,"M"
"18438",2016,"HAI NAM",2,"M"
"18439",2016,"NADIAN",2,"M"
"18440",2016,"LIWIUSZ",2,"M"
"18441",2016,"OWEN",2,"M"
"18442",2016,"JOÃO",2,"M"
"18443",2016,"KAY",2,"M"
"18444",2016,"GIULIO",2,"M"
"18445",2016,"ARIEN",2,"M"
"18446",2016,"AYAAN",2,"M"
"18447",2016,"THEODOROS",2,"M"
"18448",2016,"KYRYLO",2,"M"
"18449",2016,"SYRIUSZ",2,"M"
"18450",2016,"YARIN",2,"M"
"18451",2016,"EFREM",2,"M"
"18452",2016,"PAOLO",2,"M"
"18453",2016,"MARLON",2,"M"
"18454",2016,"OLLIE",2,"M"
"18455",2016,"CALEB",2,"M"
"18456",2016,"MIRASLAU",2,"M"
"18457",2016,"RUMI",2,"M"
"18458",2016,"MOSHE",2,"M"
"18459",2016,"GREGOR",2,"M"
"18460",2016,"AMIT",2,"M"
"18461",2016,"TIMON",2,"M"
"18462",2016,"VICENTE",2,"M"
"18463",2016,"YAQOOB",2,"M"
"18464",2016,"VINCENZO",2,"M"
"18465",2016,"EDMOND",2,"M"
"18466",2016,"MARWIN",2,"M"
"18467",2016,"RÉMI",2,"M"
"18468",2016,"ROCCO",2,"M"
"18469",2016,"RAJMUND",2,"M"
"18470",2016,"SIDNEY",2,"M"
"18471",2016,"KALEB",2,"M"
"18472",2016,"MADDOX",2,"M"
"18473",2016,"KARAN",2,"M"
"18474",2016,"NIHAL",2,"M"
"18475",2016,"DEWRAN",2,"M"
"18476",2016,"LUIGI",2,"M"
"18477",2016,"SPENCER",2,"M"
"18478",2016,"MILES",2,"M"
"18479",2016,"GASPARD",2,"M"
"18480",2016,"RAÚL",2,"M"
"18481",2016,"ABRAHAM",2,"M"
"18482",2016,"TOMIR",2,"M"
"18483",2016,"BARNIM",2,"M"
"18484",2016,"DARREN",2,"M"
"18485",2016,"XAVER",2,"M"
"18486",2016,"NAMIR",2,"M"
"18487",2016,"ZACK",2,"M"
"18488",2016,"FRANKIE",2,"M"
"18489",2016,"CARLO",2,"M"
"18490",2016,"FILIPPOS",2,"M"
"18491",2016,"SAMEER",2,"M"
"18492",2016,"NIKOLAJ",2,"M"
"18493",2016,"SHANE",2,"M"
"18494",2016,"PIERRE",2,"M"
"18495",2016,"MAURIZIO",2,"M"
"18496",2016,"LAWIN",2,"M"
"18497",2016,"AMAR",2,"M"
"18498",2016,"TSIMUR",2,"M"
"18499",2016,"SANTINO",2,"M"
"18500",2016,"VINN",2,"M"
"18501",2016,"OLO",2,"M"
"18502",2016,"ARIS",2,"M"
"18503",2016,"MATYÁŠ",2,"M"
"18504",2016,"MATHEUS",2,"M"
"18505",2016,"YUVRAJ",2,"M"
"18506",2016,"SAIMON",2,"M"
"18507",2016,"ASHTON",2,"M"
"18508",2016,"FRANÇOIS",2,"M"
"18509",2016,"YAIR",2,"M"
"18510",2016,"GIORGIO",2,"M"
"18511",2016,"IHOR",2,"M"
"18512",2016,"MOHAMAD",2,"M"
"18513",2016,"ADIS",2,"M"
"18514",2016,"YAKUB",2,"M"
"18515",2016,"EMIN",2,"M"
"18516",2016,"GIUSEPPE",2,"M"
"18517",2016,"KYLE",2,"M"
"18518",2016,"EGON",2,"M"
"18519",2016,"ZAKARIYA",2,"M"
"18520",2016,"GLEB",2,"M"
"18521",2016,"BART",2,"M"
"18522",2016,"ANDRÉ",2,"M"
"18523",2016,"EDUARD",2,"M"
"18524",2016,"YAHYA",2,"M"
"18525",2016,"SIMONE",2,"M"
"18526",2016,"DANIELE",2,"M"
"18527",2016,"HORACY",2,"M"
"18528",2016,"MIHAIL",2,"M"
"18529",2016,"YASSER",2,"M"
"18530",2016,"HLIB",2,"M"
"18531",2016,"ISMAIL",2,"M"
"18532",2016,"RICO",2,"M"
"18533",2016,"BARTU",2,"M"
"18534",2016,"ERVIN",2,"M"
"18535",2016,"LORENZ",2,"M"
"18536",2016,"CLÉMENT",2,"M"
"18537",2016,"MARKIIAN",2,"M"
"18538",2016,"KIRILL",2,"M"
"18539",2016,"FARES",2,"M"
"18540",2016,"ALDO",2,"M"
"18541",2016,"KAJAN",2,"M"
"18542",2016,"LAMIN",2,"M"
"18543",2016,"JAYDEN",2,"M"
"18544",2016,"RAMI",2,"M"
"18545",2016,"BOŻYDAR",2,"M"
"18546",2016,"ZAYAN",2,"M"
"18547",2016,"TONY",2,"M"
"18548",2016,"CRISTIANO",2,"M"
"18549",2016,"JAVIER",2,"M"
"18550",2016,"SALVADOR",2,"M"
"18551",2016,"ZAIN",2,"M"
"18552",2016,"BAHDAN",2,"M"
"18553",2016,"MUSTAFA",2,"M"
"18554",2016,"YURI",2,"M"
"18555",2016,"MARCELIN",2,"M"
"18556",2016,"XANDER",2,"M"
"18557",2016,"RONI",2,"M"
"18558",2016,"HUSSEIN",2,"M"
"18559",2016,"ALON",2,"M"
"18560",2016,"SANDER",2,"M"
"18561",2016,"NIKLAS",2,"M"
"18562",2016,"SOREN",2,"M"
"18563",2016,"IOANNIS",2,"M"
"18564",2016,"NADAR",2,"M"
"18565",2016,"VITTORIO",2,"M"
"18566",2016,"KEES",2,"M"
"18567",2016,"BRADLEY",2,"M"
"18568",2016,"ADRIANO",2,"M"
"18569",2016,"SAVA",2,"M"
"18570",2016,"SAMER",2,"M"
"18571",2016,"CONRAD",2,"M"
"18572",2016,"VITALII",2,"M"
"18573",2016,"TUAN ANH",2,"M"
"18574",2016,"GUSTAVE",2,"M"
"18575",2016,"MATTIAS",2,"M"
"18576",2016,"RUSLAN",2,"M"
"18577",2016,"INTI",2,"M"
"18578",2016,"VLADIMIR",2,"M"
"18579",2016,"LEMMY",2,"M"
"18580",2016,"NIL",2,"M"
"18581",2016,"ABEL",2,"M"
"18582",2016,"JIMMY",2,"M"
"18583",2016,"IBRAGIM",2,"M"
"18584",2016,"WOLFGANG",2,"M"
"18585",2016,"SASZA",2,"M"
"18586",2016,"ADEL",2,"M"
"18587",2016,"SŁAWOSZ",2,"M"
"18588",2016,"KASTIAN",2,"M"
"18589",2016,"LENNART",2,"M"
"18590",2016,"VADIM",2,"M"
"18591",2016,"DIMITRIJ",2,"M"
"18592",2016,"DUSTIN",2,"M"
"18593",2016,"ELIGIUSZ",2,"M"
"18594",2016,"SERHII",2,"M"
"18595",2016,"ARAS",2,"M"
"18596",2016,"FREDERIK",2,"M"
"18597",2016,"ILIAN",2,"M"
"18598",2016,"OTTON",2,"M"
"18599",2016,"DAGMAR",2,"M"
"18600",2016,"HENRI",2,"M"
"18601",2016,"ALEXANDRU",2,"M"
"18602",2016,"FABRIZIO",2,"M"
"18603",2016,"SAJMON",2,"M"
"18604",2016,"JAY",2,"M"
"18605",2016,"KABIR",2,"M"
"18606",2016,"ANDRIY",2,"M"
"18607",2016,"WILKOMIR",2,"M"
"18608",2016,"JACOBO",2,"M"
"18609",2016,"URIEL",2,"M"
"18610",2016,"TOMÁS",2,"M"
"18611",2016,"AMINE",2,"M"
"18612",2016,"PAVEL",2,"M"
"18613",2016,"ERICK",2,"M"
"18614",2016,"ROKAS",2,"M"
"18615",2016,"DHRUV",2,"M"
"18616",2016,"RASUL",2,"M"
"18617",2016,"REI",2,"M"
"18618",2016,"RAYMOND",2,"M"
"18619",2016,"PETRO",2,"M"
"18620",2016,"ROHAN",2,"M"
"18621",2016,"SEMEN",2,"M"
"18622",2016,"MARTYN",2,"M"
"18623",2016,"LUDVIG",2,"M"
"18624",2016,"IGNAS",2,"M"
"18625",2016,"OKTAWIO",2,"M"
"18626",2016,"MATTI",2,"M"
"18627",2016,"FARIS",2,"M"
"18628",2016,"FILON",2,"M"
"18629",2016,"SYED",2,"M"
"18630",2016,"ZLATAN",2,"M"
"18631",2016,"TOBY",2,"M"
"18632",2016,"ODYS",2,"M"
"18633",2016,"DENIEL",2,"M"
"18634",2016,"MYROSLAV",2,"M"
"18635",2016,"IDRISS",2,"M"
"18636",2016,"MILANO",2,"M"
"18637",2016,"KEMAL",2,"M"
"18638",2016,"LUCIO",2,"M"
"18639",2016,"ADAR",2,"M"
"18640",2016,"ATTILA",2,"M"
"18641",2016,"VOLODYMYR",2,"M"
"18642",2016,"SASHA",2,"M"
"18643",2016,"YAQUB",2,"M"
"18644",2016,"BARNABA",2,"M"
"18645",2016,"JAMAL",2,"M"
"18646",2016,"JUSTYN",2,"M"
"18647",2016,"MAURICE",2,"M"
"18648",2016,"FRANZISKUS",2,"M"
"18649",2016,"ANAS",2,"M"
"18650",2016,"POL",2,"M"
"18651",2016,"OSTAP",2,"M"
"18652",2016,"ANDERSON",2,"M"
"18653",2016,"YURIY",2,"M"
"18654",2016,"MATEI",2,"M"
"18655",2016,"YEVHEN",2,"M"
"18656",2016,"HASAN",2,"M"
"18657",2016,"ILAN",2,"M"
"18658",2016,"REMIK",2,"M"
"18659",2016,"RONALD",2,"M"
"18660",2016,"ALEKSANDROS",2,"M"
"18661",2016,"ILIA",2,"M"
"18662",2016,"TORIN",2,"M"
"18663",2016,"ITAMAR",2,"M"
"18664",2016,"AREK",2,"M"
"18665",2016,"MOHAMMED",2,"M"
"18666",2016,"NICOLÁS",2,"M"
"18667",2016,"KAMAL",2,"M"
"18668",2016,"CONNOR",2,"M"
"18669",2016,"ARVID",2,"M"
"18670",2016,"OCTAVIO",2,"M"
"18671",2016,"PIO",2,"M"
"18672",2016,"LIAN",2,"M"
"18673",2016,"ZUZANNA",9179,"K"
"18674",2016,"JULIA",9127,"K"
"18675",2016,"LENA",8768,"K"
"18676",2016,"MAJA",8720,"K"
"18677",2016,"HANNA",8272,"K"
"18678",2016,"ZOFIA",7967,"K"
"18679",2016,"AMELIA",7005,"K"
"18680",2016,"ALICJA",5900,"K"
"18681",2016,"ALEKSANDRA",5528,"K"
"18682",2016,"NATALIA",5023,"K"
"18683",2016,"OLIWIA",4980,"K"
"18684",2016,"MARIA",4627,"K"
"18685",2016,"WIKTORIA",4497,"K"
"18686",2016,"EMILIA",4384,"K"
"18687",2016,"ANTONINA",4022,"K"
"18688",2016,"LAURA",3483,"K"
"18689",2016,"ANNA",3314,"K"
"18690",2016,"NADIA",3239,"K"
"18691",2016,"LILIANA",3221,"K"
"18692",2016,"POLA",3203,"K"
"18693",2016,"NIKOLA",3098,"K"
"18694",2016,"GABRIELA",2982,"K"
"18695",2016,"IGA",2928,"K"
"18696",2016,"MARTYNA",2721,"K"
"18697",2016,"MILENA",2543,"K"
"18698",2016,"KORNELIA",2431,"K"
"18699",2016,"HELENA",2320,"K"
"18700",2016,"MICHALINA",2291,"K"
"18701",2016,"MARCELINA",2228,"K"
"18702",2016,"KAROLINA",1893,"K"
"18703",2016,"MAGDALENA",1765,"K"
"18704",2016,"JAGODA",1759,"K"
"18705",2016,"NINA",1748,"K"
"18706",2016,"WERONIKA",1737,"K"
"18707",2016,"AGATA",1651,"K"
"18708",2016,"BLANKA",1462,"K"
"18709",2016,"BARBARA",1460,"K"
"18710",2016,"KAJA",1412,"K"
"18711",2016,"ŁUCJA",1335,"K"
"18712",2016,"KINGA",1233,"K"
"18713",2016,"JOANNA",1136,"K"
"18714",2016,"PAULINA",1125,"K"
"18715",2016,"ANASTAZJA",1125,"K"
"18716",2016,"MAŁGORZATA",1079,"K"
"18717",2016,"SARA",1036,"K"
"18718",2016,"KLARA",994,"K"
"18719",2016,"LILIANNA",990,"K"
"18720",2016,"NELA",975,"K"
"18721",2016,"MARTA",950,"K"
"18722",2016,"KATARZYNA",946,"K"
"18723",2016,"ANIELA",907,"K"
"18724",2016,"PATRYCJA",854,"K"
"18725",2016,"MATYLDA",847,"K"
"18726",2016,"DOMINIKA",847,"K"
"18727",2016,"IZABELA",840,"K"
"18728",2016,"KLAUDIA",796,"K"
"18729",2016,"ELIZA",741,"K"
"18730",2016,"EWA",739,"K"
"18731",2016,"KALINA",689,"K"
"18732",2016,"RÓŻA",607,"K"
"18733",2016,"URSZULA",594,"K"
"18734",2016,"ADRIANNA",594,"K"
"18735",2016,"MALWINA",575,"K"
"18736",2016,"ROZALIA",564,"K"
"18737",2016,"OLGA",558,"K"
"18738",2016,"MIA",541,"K"
"18739",2016,"KAMILA",539,"K"
"18740",2016,"LIDIA",536,"K"
"18741",2016,"OLIVIA",509,"K"
"18742",2016,"DARIA",502,"K"
"18743",2016,"BIANKA",486,"K"
"18744",2016,"LIWIA",453,"K"
"18745",2016,"MARIANNA",431,"K"
"18746",2016,"DOROTA",413,"K"
"18747",2016,"AURELIA",402,"K"
"18748",2016,"SANDRA",396,"K"
"18749",2016,"ADA",394,"K"
"18750",2016,"ROKSANA",375,"K"
"18751",2016,"MARIKA",344,"K"
"18752",2016,"VICTORIA",341,"K"
"18753",2016,"KARINA",332,"K"
"18754",2016,"VANESSA",330,"K"
"18755",2016,"MAYA",330,"K"
"18756",2016,"EMMA",321,"K"
"18757",2016,"NATASZA",321,"K"
"18758",2016,"INGA",315,"K"
"18759",2016,"JUSTYNA",302,"K"
"18760",2016,"MELANIA",296,"K"
"18761",2016,"NICOLA",289,"K"
"18762",2016,"MONIKA",285,"K"
"18763",2016,"AGNIESZKA",283,"K"
"18764",2016,"JOWITA",272,"K"
"18765",2016,"IDA",268,"K"
"18766",2016,"APOLONIA",251,"K"
"18767",2016,"ELENA",249,"K"
"18768",2016,"ZOJA",238,"K"
"18769",2016,"DIANA",232,"K"
"18770",2016,"TOLA",230,"K"
"18771",2016,"NEL",228,"K"
"18772",2016,"MARLENA",223,"K"
"18773",2016,"LUIZA",221,"K"
"18774",2016,"DAGMARA",214,"K"
"18775",2016,"JULITA",199,"K"
"18776",2016,"SONIA",196,"K"
"18777",2016,"ELŻBIETA",190,"K"
"18778",2016,"SOFIA",189,"K"
"18779",2016,"GAJA",188,"K"
"18780",2016,"LILIA",186,"K"
"18781",2016,"RITA",178,"K"
"18782",2016,"JADWIGA",161,"K"
"18783",2016,"ADELA",156,"K"
"18784",2016,"JESSICA",155,"K"
"18785",2016,"ALINA",154,"K"
"18786",2016,"WANDA",153,"K"
"18787",2016,"JANINA",149,"K"
"18788",2016,"LEA",148,"K"
"18789",2016,"CELINA",147,"K"
"18790",2016,"NICOLE",146,"K"
"18791",2016,"FAUSTYNA",145,"K"
"18792",2016,"ANITA",142,"K"
"18793",2016,"JUDYTA",139,"K"
"18794",2016,"STEFANIA",139,"K"
"18795",2016,"JAGNA",137,"K"
"18796",2016,"EWELINA",136,"K"
"18797",2016,"LILA",132,"K"
"18798",2016,"JULIANNA",131,"K"
"18799",2016,"SOPHIE",125,"K"
"18800",2016,"VIKTORIA",124,"K"
"18801",2016,"MILA",123,"K"
"18802",2016,"NOEMI",121,"K"
"18803",2016,"EMILY",121,"K"
"18804",2016,"PAULA",121,"K"
"18805",2016,"JAŚMINA",120,"K"
"18806",2016,"ESTERA",117,"K"
"18807",2016,"AMANDA",117,"K"
